DATE,CUST_ID,DEVICE,P/C,製令編碼,vendor,Dut,PROCESS_ID,送修時間,STATUS,NEW針長,NOW針長,已用針長,送修時已使用TD,累積TD,總使用TD,PM TD,MTBF達成率,MTBF判定,送修原因,送修備註,維修成功率
2022/06/21,0,NA01853_NDC1PA,JB1V9S03,A2000315,0,1,6,2022-06-21 17:48:03,內修(舊),11,6,5,0,1484535,1525560,100000,41.0,FAIL,"共面不佳,低溫測試",NB01853E(COG48AA)-A-AT-X-C，共面不佳,PASS
2022/06/21,0,NA01644-AT_NDCHPD,JB6SES04,A2001061,0,6,0,2022-06-21 18:28:54,定期PM,11,10,2,3,582743,767783,200000,92.5,PASS,定期PM,IQA，PM,PASS
2022/06/21,2,SW43414,JB164S11,UOA3C01-2107713,2,1,3,2022-06-21 21:29:38,定期PM,11,7,4,11,2126297,2686792,500000,112.1,PASS,定期PM,定期PM,PASS
2022/06/22,2,SW43414,JB364S06,UOA3C03-2103629,2,3,2,2022-06-22 20:02:13,內修(舊),11,8,3,1,1815379,1914574,500000,19.8,FAIL,Function,SW43414A_Dut1 Bin38,PASS
2022/06/22,4,FFE062(077)(HSIF),VB122S03,A2100238,0,1,10,2022-06-22 12:11:01,內修(舊),12,4,7,0,6377780,6399654,500000,4.4,FAIL,Short,FFE062G-TQ2，固定Pin short,PASS
2022/06/22,0,NA01687_NDCAPA,JB1HKS06,A2000095,0,1,10,2022-06-22 20:06:38,外修(舊),11,6,5,0,1713569,1718068,200000,2.3,FAIL,Function,NA01687F(COG48BA)-A-AT-C_Bin29,FAIL
2022/06/22,1,HX5287B,JB1GKS08,A2100359-R2,0,1,9,2022-06-22 22:33:21,外修(舊),12,8,4,0,2343753,2344029,500000,0.1,FAIL,OPEN,"PA6543B,Bin32 open",FAIL
2022/06/22,0,NA01835A_NDCAPE,JB8VLS02,A1801594,0,8,0,2022-06-23 03:45:41,外修(舊),11,8,4,0,748276,748733,200000,0.2,FAIL,Function,NA01835B(COF94AA)-A-V-C_DUT1 BIN16,FAIL
2022/06/22,1,HX8163-A(HSIF),JB1FDS07,A2001259,0,1,2,2022-06-22 08:13:06,定期PM,12,7,5,9,2154766,2605161,500000,90.1,PASS,定期PM,PM,PASS
2022/06/22,1,HX83121-A-TOUCH(CP3),VB139S04,N5010-21110373-00,1,1,3,2022-06-22 08:34:33,定期PM,12,11,0,10,0,508277,500000,101.7,PASS,定期PM,PM,PASS
2022/06/22,1,HX8033-M,JB2JYS19,A2200446-R2,0,2,2,2022-06-22 17:11:29,內修(舊),12,8,4,4,1515748,1734871,500000,43.8,FAIL,共面不佳,PA1690U-68B_共面不佳,PASS
2022/06/22,1,HX5287B,JB1GKS12,A2101582,0,1,9,2022-06-22 18:44:06,內修(舊),12,10,1,1,670173,765783,500000,19.1,FAIL,OPEN,"PA6543B,open",PASS
2022/06/22,0,NA01690-AT_NDC1PA,JB1P3S13,A2101545-R1,0,1,5,2022-06-22 18:56:22,定期PM,11,8,3,1,1509338,1608366,100000,99.0,PASS,定期PM,PM,PASS
2022/06/22,0,NA01691_NDCAPB,JB2KLS19,A2101955-R2,0,2,1,2022-06-23 04:25:21,定期PM,12,9,3,2,1361100,1475405,100000,114.3,PASS,定期PM,PM,PASS
2022/06/22,2,SW43413,JB3K0S14,UOA3C03-2009600,2,3,2,2022-06-23 05:41:32,內修(舊),11,8,3,8,1673251,2082585,500000,81.9,FAIL,"共面不佳,常溫測試",SW43413_共面不佳,PASS
2022/06/22,1,HX83112-F-PC3(HSIF),JB2P1S11,N5110-21110249-00,1,2,0,2022-06-23 02:45:13,外修(舊),12,10,1,2,262265,404614,500000,28.5,FAIL,Function,"PA5489，bin11 Issue

更換VGL",PASS
2022/06/22,2,SW83316,VB1B6S03,UOA3C01-2203706,2,1,3,2022-06-22 10:23:07,內修(舊),11,11,0,4,0,224389,500000,44.9,FAIL,Function,6/22楊凱帆Mail指示送修，Bin23,PASS
2022/06/22,0,NA01687_NDCAPA,JB1HKS07,A2000214,0,1,10,2022-06-22 07:41:50,外修(舊),12,6,6,0,1535551,1536284,200000,0.4,FAIL,Short,"NA01687F(COG48BA)-A-AT-C,Bin23",FAIL
2022/06/22,4,FFE062(4)-V1,VB4D7S02,A2200542,0,4,0,2022-06-22 09:36:55,內修(舊),11,11,0,3,0,182676,500000,36.5,FAIL,Function,FFE062G-TQ2_DUT3 BIN10,PASS
2022/06/22,2,SW43413,JB3K0S01,UOA3C03-2004624,2,3,2,2022-06-22 22:09:18,內修(舊),11,8,3,5,1941961,2192909,500000,50.2,FAIL,共面不佳,SW43413，共面不佳,PASS
2022/06/22,0,NA02025_NDCHPE,JB803S02,T511-2021120037CH,4,8,0,2022-06-23 02:35:35,內修(舊),11,9,2,1,201000,279838,200000,39.4,FAIL,針位不良,NA02025D(COF94AA)-A-C_針位不佳,PASS
2022/06/23,0,NA01853_NDC1PA,JB1V9S03,A2000315,0,1,6,2022-06-24 01:02:29,外修(舊),11,6,5,0,1529415,1529673,100000,0.3,FAIL,OPEN,NB01853E(COG48AA)-A-AT-X-C，Open,FAIL
2022/06/23,1,HX8298-A,TB1R8S77,A2100483-R1,0,1,4,2022-06-24 00:52:07,定期PM,12,7,4,4,2191990,2422256,200000,115.1,PASS,"低溫測試,定期PM",HX8298A_定期PM,PASS
2022/06/23,1,HX83108-A-PC,VB1ATS06,N5010-21110226-00,1,1,3,2022-06-24 01:29:11,內修(舊),12,10,2,4,871790,1074254,500000,40.5,FAIL,Function,PA5494B_DY1_Bin23 24 Function,PASS
2022/06/23,0,NA01785A_NDCAPA,JB154S07,N5010-22040187-R1,1,1,1,2022-06-23 22:56:48,定期PM,11,11,0,2,122095,235867,100000,113.8,PASS,定期PM,定期PM,PASS
2022/06/23,2,SW43413,JB6K0S08,A2000373,0,6,0,2022-06-23 08:28:45,內修(舊),11,5,6,0,1682247,1696125,500000,2.8,FAIL,針位不良,SW43413_針位不佳,FAIL
2022/06/23,2,SW80004,TC2QTS30,UOS0C02-2109706,2,2,0,2022-06-24 04:04:54,定期PM,12,4,8,9,3485751,3943557,500000,91.6,PASS,定期PM,SW80004，PM,PASS
2022/06/23,0,NB01853-AT_NDC1PA,JB1K4S01,A1901500,0,1,6,2022-06-24 04:25:12,定期PM,10,5,6,1,1971946,2065413,100000,93.5,PASS,定期PM,PM,PASS
2022/06/23,0,NB01682_NDC1PD,JB6K8S04,N5010-21060140-00,1,6,0,2022-06-23 18:23:08,內修(舊),11,10,1,0,216273,260089,200000,21.9,FAIL,針位不良,"NC01682A(COG48AA)-A-AT-N3-C,針位不佳",PASS
2022/06/23,2,SW80004,TC2QTS34,UOS0C02-2205700-R1,2,2,0,2022-06-23 14:37:16,內修(舊),12,11,0,2,0,111962,500000,22.4,FAIL,針位不良,SW80004A_針位不佳,PASS
2022/06/23,2,SW80004,TC2QTS35,UOS0C02-2205701-R1,2,2,0,2022-06-23 17:04:50,內修(舊),12,11,0,2,0,109040,500000,21.8,FAIL,燒熔針,熔針2PIN(PAD:435、438，NAME: VGL_R、VGH_R),PASS
2022/06/23,1,HX83112-F-PC1(HSIF),JB1E9S12,A2000138,0,1,1,2022-06-23 13:56:13,定期PM,10,5,5,10,4665266,5184865,500000,103.9,PASS,定期PM,PM,PASS
2022/06/23,4,FUE021,JB1W8S10,A2200063,0,1,5,2022-06-24 05:48:38,定期PM,12,10,2,9,211578,671163,500000,91.9,PASS,定期PM,PM,PASS
2022/06/23,1,HX8290A,JB1TAS25,N5110-22030045-R1,1,1,4,2022-06-23 22:26:19,內修(舊),12,11,1,1,54457,132395,500000,15.6,FAIL,共面不佳,共面不佳,PASS
2022/06/23,1,HX83102-E(CP1)-TYPE3-HSIF,JB180S04,A2001207,0,1,3,2022-06-23 21:30:59,定期PM,11,7,4,9,1828897,2283980,500000,91.0,PASS,定期PM,PM,PASS
2022/06/23,1,HX83192-A-PC-SOURCE,JB1E2S14,N5010-21110097-00,1,1,8,2022-06-24 04:47:18,定期PM,12,8,4,9,958050,1446268,500000,97.6,PASS,定期PM,PM,PASS
2022/06/23,2,SW43413,JB3K0S04,UOA3C03-2004627,2,3,2,2022-06-23 20:45:43,內修(舊),11,7,4,0,1612325,1655321,500000,8.6,FAIL,Function,SW43413，Bin38、對MASK,PASS
2022/06/23,0,NA01785A_NDCAPA,JB154S04,N5110-21070175-00,1,1,1,2022-06-23 19:42:51,內修(舊),12,4,7,1,1979176,2033531,100000,54.4,FAIL,Function,NA01785B(COG48BA)-A-AT-C，易跳Bin5 Function Fail。,PASS
2022/06/24,4,FFE062(4)-V1,VB4D7S01,A2200541,0,4,0,2022-06-24 11:53:08,內修(舊),12,12,0,4,0,211713,500000,42.3,FAIL,"Function,常溫測試",FFE062G-TQ2，DUT1 BIN15 FUNCTION,PASS
2022/06/24,1,HX8290A,JB1TAS21,N5010-21090003-00,1,1,4,2022-06-24 14:50:10,內修(舊),12,6,6,0,1313413,1346302,500000,6.6,FAIL,OPEN,廠商MAIL告知送駐廠室確認針況_OPEN,PASS
2022/06/24,2,SW80004,TC2QTS14,UOS0C02-2106702,2,2,0,2022-06-24 15:00:52,內修(舊),11,5,6,0,3923276,3942465,500000,3.8,FAIL,Function,SW80004A，DUT2  Bin4 Function,PASS
2022/06/24,2,SW80004,TC2QTS33,UOS0C02-2109709,2,2,0,2022-06-24 15:15:28,內修(舊),12,6,6,1,4378382,4464578,500000,17.2,FAIL,"針位不良,高溫測試",SW80004A，針位不佳,PASS
2022/06/24,3,A103A1(HSIF),JB128S02,A2101456,0,1,11,2022-06-24 17:38:43,內修(舊),12,10,1,0,466388,500472,500000,6.8,FAIL,針位不良,RA103A3.C2，針位不佳,PASS
2022/06/24,3,F100A1,JB130S20,A2101217,0,1,1,2022-06-24 18:01:20,內修(舊),12,7,5,2,2075128,2206479,500000,26.3,FAIL,針位不良,RF100B3.C3，針位不佳Range y=2um,PASS
2022/06/24,1,HX8298-A,TB1R8S67,A1900234,0,1,4,2022-06-24 10:23:11,內修(舊),11,5,7,0,3033274,3075933,200000,21.3,FAIL,Function,PA5223Q_12U60H-LT，BIN62 Function Fail,PASS
2022/06/24,2,SW80004,TC2QTS28,UOS0C02-2109704,2,2,0,2022-06-24 08:08:47,內修(舊),12,4,8,3,4042334,4222402,500000,36.0,FAIL,OPEN,SW80004A，Dut1固定PIN OPEN,PASS
2022/06/24,0,NA02080A_V2_COP_N4C1PE,JB813S06,A2001326,0,8,1,2022-06-24 12:22:47,外修(舊),11,10,2,0,1841676,1876511,200000,17.4,FAIL,"Function,高溫測試",NA02080，DUT5 Bin46，檢查VRGH_L VRGH_R 針位與水平，更換Relay4 C15,PASS
2022/06/24,2,SW80004,TC2QTS26,UOS0C02-2109702,2,2,0,2022-06-24 16:43:02,內修(舊),12,6,6,2,2759879,2882697,500000,24.6,FAIL,"Function,高溫測試",SW80004A，Dut1 Bin5 Dut2 Bin3,PASS
2022/06/24,0,NA01690-AT_NDC1PA,JB1P3S10,A2100860,0,1,5,2022-06-24 10:42:38,內修(舊),12,7,5,0,2677234,2721652,100000,44.4,FAIL,共面不佳,IQA，共面不佳,PASS
2022/06/24,1,HX83192-A-PC-SOURCE,JB1E2S21,N5110-21110298-00,1,1,8,2022-06-25 04:15:30,定期PM,12,11,1,9,146019,606636,500000,92.1,PASS,定期PM,HX83192-A，PM,PASS
2022/06/24,1,HX83102-E(CP2)-TYPE3-HSIF,JB181S04,A2001211,0,1,2,2022-06-24 16:19:54,內修(舊),11,4,7,4,2528948,2753702,500000,45.0,FAIL,OPEN,光復調回展業維修--B-- PA5472N_V29_Bin36 O/S,PASS
2022/06/24,3,F100A1,JB130S12,A2101209,0,1,1,2022-06-24 11:25:55,內修(舊),12,7,5,1,3232064,3301343,500000,13.9,FAIL,OPEN,RF100B3.C3_Open，二分法Range_5um,PASS
2022/06/24,2,SW43413,JB6K0S06,UOA3C06-2004640,2,6,0,2022-06-24 11:27:34,外修(舊),11,7,4,0,1399684,1412943,500000,2.7,FAIL,Function,SW43413，Dut1 Bin24,FAIL
2022/06/25,2,SW43414,JB364S15,UOA3C03-2106714,2,3,2,2022-06-25 17:28:14,定期PM,11,10,1,9,1425082,1889575,500000,92.9,PASS,定期PM,IQA，PM,PASS
2022/06/25,1,HX83192-A-PC-SOURCE,JB1E2S14,N5010-21110097-00,1,1,8,2022-06-25 14:23:40,內修(舊),12,8,4,0,1447577,1458177,500000,2.1,FAIL,針位不良,PA5478D_12U-LT，針位不佳重對針二分法range:4um.,FAIL
2022/06/25,4,FFE062(077)(HSIF),VB122S03,A2100238,0,1,10,2022-06-25 20:18:54,內修(舊),12,4,7,0,6399654,6404933,500000,1.1,FAIL,針位不良,FFE062G-TQ2_針位不佳,FAIL
2022/06/25,0,NA01687_NDC2PA,JB1QNS04,A2000215,0,1,18,2022-06-25 18:10:06,定期PM,12,8,4,4,2383404,2609130,200000,112.9,PASS,定期PM,PM,PASS
2022/06/25,3,F109A3(4),VB4A6S04,A2200308,0,4,0,2022-06-26 06:09:13,外修(舊),11,11,0,0,0,44925,500000,9.0,FAIL,誤宰  ,"RF109A4.C0,TDR FAIL
",PASS
2022/06/25,3,F092A4,JB1YFS07,A1901360,0,1,0,2022-06-26 04:24:49,內修(舊),11,5,6,5,2129573,2381730,500000,50.4,FAIL,共面不佳,F092A4，共面不佳,PASS
2022/06/25,0,NA01691_NDCAPB,JB2KLS20,A2200033-R2,0,2,1,2022-06-25 08:02:48,定期PM,12,10,2,2,520955,633495,100000,112.5,PASS,定期PM,PM,PASS
2022/06/25,0,NA01690-AT_NDC1PA,JB1P3S08,A2001491,0,1,5,2022-06-26 02:22:32,內修(舊),12,7,5,0,2022036,2061818,100000,39.8,FAIL,針位不良,NC01690G(COG48AA)-A-AT-N4-C，針位不佳,PASS
2022/06/25,7,ILISRY3CA,JB1LWS17,A2100079-R2,0,1,2,2022-06-26 04:36:22,定期PM,12,9,3,9,1746420,2223995,400000,119.4,PASS,定期PM,"IQA,PM",PASS
2022/06/25,1,HX8290A,JB1TAS22,N5010-21100138-00,1,1,4,2022-06-25 11:33:11,內修(舊),11,8,4,6,657785,974656,500000,63.4,FAIL,共面不佳,IQA，共面不佳,PASS
2022/06/26,1,HX5185-A,TB1YLS39,A2100867-R2,0,1,11,2022-06-27 02:26:56,定期PM,12,9,3,9,786630,1243888,500000,91.5,PASS,定期PM,定期PM,PASS
2022/06/26,0,NB01853-AT_NDCHPI,JBCK3S02,A2001264,0,5,15,2022-06-27 00:55:08,內修(舊),12,9,3,0,99584,100631,100000,1.1,FAIL,針位不良,NB01853E(COG48AA)-A-AT-X-C，Setup Fail針位不佳,FAIL
2022/06/26,0,NA01835A_NDCAPE,JB8VLS02,A1801594,0,8,0,2022-06-26 12:13:27,外修(舊),11,7,4,0,748733,753309,200000,2.3,FAIL,Function,"NA01835B(COF94AA)-A-V-C  Dut1 Bin16 Function Fail
",FAIL
2022/06/26,1,HX83192-A-PC-TOUCH,JB1E3S08,A2200264,0,1,12,2022-06-26 12:34:15,定期PM,12,10,2,9,249171,728733,500000,95.9,PASS,定期PM,PM,PASS
2022/06/26,0,NB0539B-A-B_TSC1PA,TA1DWS27,A2101001-R1,0,1,0,2022-06-26 12:51:47,定期PM,12,8,5,4,1156946,1386439,200000,114.8,PASS,定期PM,PM,PASS
2022/06/26,0,NA01690-AT_NDC1PA,JB1P3S06,A2001361,0,1,5,2022-06-26 16:29:48,內修(舊),12,5,7,1,2410146,2485715,100000,75.6,FAIL,Short,NC01690J(COG48AA)-A-AT-N5-C，Bin23 Short,PASS
2022/06/26,0,NA01853_NDC1PA,JB1V9S05,A2200034,0,1,6,2022-06-26 10:18:55,定期PM,12,11,1,1,203621,300735,100000,97.1,PASS,定期PM,PM,PASS
2022/06/26,0,NA02152-ODD-MPI_NDCAPA,VB1AGS04,A2200292,0,1,14,2022-06-26 10:23:15,定期PM,12,11,1,4,196984,398762,200000,100.9,PASS,定期PM,PM,PASS
2022/06/26,0,NA01690-AT_NDC1PA,JB1P3S04,A2000363,0,1,5,2022-06-26 10:24:49,內修(舊),12,5,7,0,4322446,4325138,100000,2.7,FAIL,針位不良,NC01690F(COG46BA)-A-AT-C，針位不佳 RANGE 2 UM,FAIL
2022/06/26,1,HX8290-B,JB1UJS19,A2200409,0,1,9,2022-06-27 02:58:48,內修(舊),12,11,0,1,1614,56618,500000,11.0,FAIL,"針位不良,OPEN",Bin2-open 針位不佳,PASS
2022/06/26,2,SW43413,JB6K0S05,UOA3C06-2004639,2,6,0,2022-06-26 21:01:24,內修(舊),11,7,4,4,1238896,1473261,500000,46.9,FAIL,Function,SW43413，Bin4 過多。,PASS
2022/06/26,2,SW80004,TC2QTS23,UOS0C02-2107729-R1,2,2,0,2022-06-26 14:27:48,內修(舊),12,5,6,2,4083827,4200462,500000,23.3,FAIL,針位不良,SW80004A，針位不佳,PASS
2022/06/26,1,HX83192-A-PC-SOURCE,JB1E2S18,N5010-21110295-00,1,1,8,2022-06-26 09:23:28,內修(舊),12,9,2,8,546832,975847,500000,85.8,FAIL,"共面不佳,低溫測試",PA5478C_12U-LT，共面不佳,PASS
2022/06/26,4,FUE021,JB1W8S12,A2200065,0,1,5,2022-06-27 05:47:32,定期PM,12,11,1,9,363412,822727,500000,91.9,PASS,定期PM,PM,PASS
2022/06/26,1,HX5185-A,TB1YLS38,A2100866-R2,0,1,11,2022-06-27 00:38:09,內修(舊),12,6,6,7,2389806,2773914,500000,76.8,FAIL,Function,PA6485E(CP1-CP3)，BIN4 O/S。,PASS
2022/06/27,2,SW80004,TC2QTS33,UOS0C02-2109709,2,2,0,2022-06-27 09:44:54,內修(舊),12,5,6,0,4464578,4465725,500000,0.2,FAIL,Function,SW80004A，DUT2_Bin6,FAIL
2022/06/27,1,HX8033-M,JB2JYS17,A2200444-R2,0,2,2,2022-06-27 13:25:11,定期PM,12,7,5,9,1444210,1894966,500000,90.2,PASS,定期PM,PM,PASS
2022/06/27,2,SW80004,TC2QTS17,UOS0C02-2107706,2,2,0,2022-06-27 07:32:14,定期PM,11,5,6,9,3782988,4239276,500000,91.3,PASS,定期PM,PM,PASS
2022/06/27,2,SW83316,VB1B6S02,UOA3C01-2203705,2,1,3,2022-06-27 07:54:30,內修(舊),12,12,1,3,0,154777,500000,31.0,FAIL,OPEN,SW83316B，O/S測試不穩,PASS
2022/06/27,1,HX83192-A-PC-TOUCH,JB1E3S09,N5110-22030094-R1,1,1,12,2022-06-27 08:09:29,定期PM,12,11,1,10,0,502118,500000,100.4,PASS,定期PM,PM,PASS
2022/06/27,3,F100A1,JB130S22,A2200196,0,1,1,2022-06-27 09:04:25,定期PM,12,10,2,9,1463214,1959726,500000,99.3,PASS,定期PM,光復配件回展業維修，PM,PASS
2022/06/27,1,HX83102-E(CP2)-TYPE3-HSIF,JB181S07,A2101004,0,1,2,2022-06-27 09:05:40,定期PM,12,7,4,9,1479862,1967196,500000,97.5,PASS,定期PM,光復配件回展業維修，PM,PASS
2022/06/27,0,NA01733_NDCHPE,JB8WXS08,A1900714-R1,0,8,0,2022-06-27 16:03:25,內修(舊),11,9,2,0,837152,867921,200000,15.4,FAIL,OPEN,ND01733G(COF94AA)-A-C  Dut3固定Pin OPEN,PASS
2022/06/27,0,NC01690_NDCHPD,JB6H1S04,A2000362,0,6,0,2022-06-27 08:42:41,外修(舊),11,6,5,1,995102,1075197,100000,80.1,FAIL,燒熔針,"IQA 熔針2PIN：PAD 3_240、3_243
",PASS
2022/06/27,0,NA01682_NDCAPA,JB1GVS23,A2100605,0,1,5,2022-06-27 12:05:39,定期PM,12,9,2,3,733999,929484,200000,97.7,PASS,定期PM,PM,PASS
2022/06/27,0,NA01404B_NDCHPA,TB1INS25,A1802013-R1,0,1,5,2022-06-27 12:10:15,定期PM,11,5,6,3,4568966,4750023,200000,90.5,PASS,定期PM,PM,PASS
2022/06/27,4,RV8230,TB1ZUS07,A2000969-R1,0,1,0,2022-06-28 02:21:25,內修(舊),12,5,7,1,1194298,1269681,500000,15.1,FAIL,OPEN,Bin2 o/s,PASS
2022/06/27,2,SW83316,VB1B6S03,UOA3C01-2203706,2,1,3,2022-06-28 00:57:16,內修(舊),11,11,1,0,225771,261756,500000,7.2,FAIL,針位不良,SW83316B，針位不佳，RANGE=2UM。,PASS
2022/06/27,2,SW80004,TC2QTS21,UOS0C02-2107710-R1,2,2,0,2022-06-27 09:48:16,內修(舊),12,5,7,5,2430760,2719464,500000,57.7,FAIL,針位不良,SW80004A 針位不佳,PASS
2022/06/27,1,HX5287B,JB1GKS12,A2101582,0,1,9,2022-06-27 17:32:37,內修(舊),12,10,1,0,765783,791094,500000,5.1,FAIL,針位不良,PA6543B  針位不佳,PASS
2022/06/27,0,NA01691_NDCAPB,JB2KLS16,N5010-21100085-R1,1,2,1,2022-06-27 18:10:55,內修(舊),12,6,6,1,2600290,2691605,100000,91.3,PASS,定期PM,PM,PASS
2022/06/27,0,NA01690-AT_NDC1PA,JB1P3S05,A2001250,0,1,5,2022-06-27 13:22:31,定期PM,12,6,6,2,3834753,3946894,100000,112.1,PASS,定期PM,PM,PASS
2022/06/27,0,NA01690-AT_NDC1PA,JB1P3S10,A2100860,0,1,5,2022-06-27 21:59:06,內修(舊),12,7,5,0,2721652,2725611,100000,4.0,FAIL,針位不良,"NC01690J(COG48AA)-A-AT-N5-C,針位不佳",FAIL
2022/06/28,0,NA01682_NDCAPA,JB1GVS16,A2001099,0,1,5,2022-06-28 17:13:02,內修(舊),12,6,5,1,2064047,2128534,200000,32.2,FAIL,Function,NC01682A(COG48AA)-A-AT-N2-C  Bin30 Function,PASS
2022/06/28,0,NA01690-AT_NDC1PA,JB1P3S15,A2200427-R1,0,1,5,2022-06-28 10:13:51,定期PM,12,11,0,2,236413,345803,100000,109.4,PASS,定期PM,PM,PASS
2022/06/28,1,HX8290A,JB1TAS24,A2200272,0,1,4,2022-06-28 20:46:09,內修(舊),12,11,1,7,320189,703422,500000,76.7,FAIL,共面不佳,共面不佳,PASS
2022/06/28,0,NA01690-AT_NDC1PA,JB1P3S14,A2101902-R1,0,1,5,2022-06-28 20:54:24,定期PM,12,9,3,2,973169,1078753,100000,105.6,PASS,定期PM,NA01690，PM,PASS
2022/06/28,1,HX83102-E_CP_DUAL,JB295S04,UOA4C02-2103605,2,2,0,2022-06-28 22:09:27,定期PM,12,7,5,9,895921,1351727,500000,91.2,PASS,定期PM,PM,PASS
2022/06/28,1,HX83192-A-PC-SOURCE,JB1E2S20,N5110-21110297-00,1,1,8,2022-06-28 08:46:55,內修(舊),12,9,2,4,498533,739603,500000,48.2,FAIL,共面不佳,IQA，共面不佳,PASS
2022/06/28,1,HX83112-F-PC1(HSIF),JB1E9S10,A2000094,0,1,1,2022-06-29 00:59:32,定期PM,10,7,3,9,1868456,2350383,500000,96.4,PASS,定期PM,HX83112-F，PM,PASS
2022/06/28,0,NA01761_NDCHPA,JB1PNS08,CB22010001H-R1,3,1,2,2022-06-28 17:22:37,外修(舊),12,11,1,1,269542,325071,200000,27.8,FAIL,針位不良,NA01761D  安傑指示重對MASK,PASS
2022/06/28,1,HX83102-E(CP1)-TYPE3-HSIF,JB180S05,A2001208,0,1,3,2022-06-28 22:32:23,定期PM,11,8,3,10,1612082,2114382,500000,100.5,PASS,定期PM,PM,PASS
2022/06/28,1,HX83192-A-PC-SOURCE,JB1E2S10,N5010-21070097-00,1,1,8,2022-06-28 13:31:17,內修(舊),11,5,6,5,1378599,1662368,500000,56.8,FAIL,共面不佳,IQA.共面不佳,PASS
2022/06/28,0,NA01785A_NDCAPA,JB154S06,N5010-21090149-00,1,1,1,2022-06-28 13:56:02,定期PM,12,6,6,1,1941180,2040912,100000,99.7,PASS,定期PM,PM,PASS
2022/06/28,1,HX83102-E(CP1)-TYPE3-HSIF,JB180S02,A2001205,0,1,3,2022-06-29 06:06:09,定期PM,12,6,6,9,2659035,3133899,500000,95.0,PASS,定期PM,定期PM,PASS
2022/06/28,7,ILISRY3E,JB8Y9S04,A1900804-R2,0,8,0,2022-06-28 09:38:13,定期PM,10,10,0,8,0,437380,400000,109.4,PASS,定期PM,PM,PASS
2022/06/28,1,HX8179-H10-12,VBCCES01,A2200271,0,5,0,2022-06-28 20:45:28,內修(舊),12,10,2,0,31271,73339,500000,8.4,FAIL,針位不良,PA1736D-20B_針位不佳，RANGE_4UM,PASS
2022/06/29,2,SW80004,TC2QTS17,UOS0C02-2107706,2,2,0,2022-06-29 14:21:25,內修(舊),11,4,7,1,4255190,4305995,500000,10.2,FAIL,針位不良,SW80004A_針位不佳,PASS
2022/06/29,3,F102B7,JB117S03,A2000769,0,1,0,2022-06-30 03:45:32,內修(舊),12,10,1,0,637087,665155,500000,5.6,FAIL,OPEN,RF102B7.C0_ BIN32  OPEN,PASS
2022/06/29,3,F100A1,JB130S17,A2101214,0,1,1,2022-06-29 18:01:36,內修(舊),12,7,5,8,2709316,3120450,500000,82.2,FAIL,共面不佳,光復配件回展業維修(IQA 共面不佳),PASS
2022/06/29,1,HX8033-M,JB2JYS17,A2200444-R2,0,2,2,2022-06-29 13:26:01,內修(舊),12,7,5,0,1899963,1930405,500000,6.1,FAIL,OPEN,"PA1690L-68D-CB,open",PASS
2022/06/29,1,HX8033-M,JB2JYS16,A2200335-R2,0,2,2,2022-06-29 07:45:49,內修(舊),12,4,7,5,2196943,2469208,500000,54.5,FAIL,共面不佳,PA1690L-68D-CB.共面不佳,PASS
2022/06/29,3,F109A1,JB161S04,A2101177,0,1,1,2022-06-29 23:46:08,定期PM,12,6,5,9,3822273,4282448,500000,92.0,PASS,定期PM,PM,PASS
2022/06/29,1,HX8179-H10-12,VBCCES01,A2200271,0,5,0,2022-06-30 05:46:00,內修(舊),12,10,2,0,73339,73356,500000,0.0,FAIL,針位不良,PA1736D-20B，針位不佳。,FAIL
2022/06/29,1,HX5287-A,JB1BYS11,A2101057-R1,0,1,1,2022-06-30 06:06:35,內修(舊),12,9,3,4,546698,746801,500000,40.0,FAIL,Function,PA6587B_15U90H，Bin12 Function Fail。,PASS
2022/06/29,4,FUE021,JB1W8S09,A2001851,0,1,5,2022-06-30 05:25:59,定期PM,12,8,3,9,2187531,2643582,500000,91.2,PASS,定期PM,定期PM,PASS
2022/06/29,0,NA01691_NDCAPB,JB2KLS14,A2100399-R2,0,2,1,2022-06-30 01:04:54,定期PM,12,4,7,2,4037766,4143591,100000,105.8,PASS,"高溫測試,定期PM",定期pm,PASS
2022/06/29,0,NA01691_NDCAPB,JB2KLS20,A2200033-R2,0,2,1,2022-06-29 09:34:34,定期PM,12,10,2,2,634962,749223,100000,114.3,PASS,定期PM,NA01691G.PM,PASS
2022/06/29,2,SW80004,TC2QTS18,UOS0C02-2107707,2,2,0,2022-06-29 09:55:09,定期PM,11,5,6,9,4365880,4860868,500000,99.0,PASS,定期PM,PM,PASS
2022/06/29,0,NA01691_NDCAPB,JB2KLS17,N5010-21110290-R1,1,2,1,2022-06-29 08:37:25,外修(舊),11,8,4,0,1619495,1619601,100000,0.1,FAIL,Function,NA01691G(COG48EA)-A-AT-C，Dut2_Bin46,FAIL
2022/06/29,0,NA01691_NDCAPB,JB2KLS19,A2101955-R2,0,2,1,2022-06-29 10:41:56,定期PM,12,9,3,2,1475405,1588091,100000,112.7,PASS,定期PM,PM,PASS
2022/06/30,9,XU9016-CP1_ND2,JBG45S04,A2200485-R2,0,7,0,2022-07-01 02:50:24,定期PM,12,10,2,9,450656,919520,500000,93.8,PASS,定期PM,"IQA,PM",PASS
2022/06/30,1,HX5185-A,TB1YLS38,A2100866-R2,0,1,11,2022-06-30 16:34:32,內修(舊),12,6,6,0,2775551,2810277,500000,7.0,FAIL,"Function,高溫測試",PA6485E(CP1-CP3)，Bin24 function fail,PASS
